rd_id,id,fuji_percent,fuji_percent_f,fuji_percent_a,fuji_percent_i,fuji_percent_r,fuji_percent_f1,fuji_percent_f2,fuji_percent_f3,fuji_percent_f4,fuji_percent_a1,fuji_percent_i1,fuji_percent_i2,fuji_percent_i3,fuji_percent_r1,fuji_percent_r1_1,fuji_percent_r1_2,fuji_percent_r1_3,FsF-F1-01D,FsF-F1-02D,FsF-F2-01M,FsF-F3-01M,FsF-F4-01M,FsF-A1-01M,FsF-A1-02M,FsF-A1-03D,FsF-I1-01M,FsF-I2-01M,FsF-I3-01M,FsF-R1-01MD,FsF-R1.1-01M,FsF-R1.2-01M,FsF-R1.3-01M,FsF-R1.3-02D
https://doi.org/10.14279/depositonce-18195,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-18318,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-11469,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-9813,score_percent,41.67,64.29,16.67,25,40,75,100,0,50,16.67,50,0,0,25,50,50,50,100,50,100,0,50,50,0,0,50,0,0,25,50,50,100,0
http://dx.doi.org/10.14279/depositonce-10104,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
https://doi.org/10.14279/depositonce-17874,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-9403,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-42,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-6064,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-8447,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-14989,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-12436,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-7002,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-58,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-64,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-15367,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-17856,score_percent,60.42,100,83.33,25,40,100,100,100,100,83.33,50,0,0,25,50,50,50,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,0
https://doi.org/10.14279/depositonce-17912,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-10413,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-7003.4,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-8630,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-18737,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-18968,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-18296,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-15774.3,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-52,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
https://doi.org/10.14279/depositonce-16782,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
https://doi.org/10.14279/depositonce-18870,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-12223,score_percent,60.42,100,83.33,25,40,100,100,100,100,83.33,50,0,0,25,50,50,50,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,0
http://dx.doi.org/10.14279/depositonce-9527,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-9338,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-19496,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-11002,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-16023,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-9591,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-11947,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-12787,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-66,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
https://doi.org/10.14279/depositonce-19332,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-12801,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-5951.2,score_percent,54.17,100,66.67,25,30,100,100,100,100,66.67,50,0,0,25,0,50,50,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,0
http://dx.doi.org/10.14279/depositonce-12033,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-5453,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-9607,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-8607,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-12244,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-6674,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-8321,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-7469,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-8582,score_percent,60.42,100,83.33,25,40,100,100,100,100,83.33,50,0,0,25,50,50,50,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,0
http://dx.doi.org/10.14279/depositonce-5181.3,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-16146,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-9881.2,score_percent,43.75,64.29,0,25,50,75,100,0,50,0,50,0,0,25,100,50,50,100,50,100,0,50,0,0,0,50,0,0,25,100,50,100,0
http://dx.doi.org/10.14279/depositonce-8100,score_percent,62.5,100,66.67,25,50,100,100,100,100,66.67,50,0,0,25,100,50,50,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,0
http://dx.doi.org/10.14279/depositonce-5523,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-10019,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-5408,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-47,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
https://doi.org/10.14279/depositonce-17603,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-8487,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-48,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
https://doi.org/10.14279/depositonce-18461,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-10014,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-15870,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-10437,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-15006,score_percent,62.5,100,66.67,25,50,100,100,100,100,66.67,50,0,0,25,100,50,50,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,0
http://dx.doi.org/10.14279/depositonce-7563,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-43,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-6725.5,score_percent,62.5,100,66.67,25,50,100,100,100,100,66.67,50,0,0,25,100,50,50,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,0
https://doi.org/10.14279/depositonce-17846,score_percent,43.75,64.29,0,25,50,75,100,0,50,0,50,0,0,25,100,50,50,100,50,100,0,50,0,0,0,50,0,0,25,100,50,100,0
http://dx.doi.org/10.14279/depositonce-9528,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-11105,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-8460,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-10012,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-5977,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-79,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-6729.2,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-5830.2,score_percent,43.75,64.29,0,25,50,75,100,0,50,0,50,0,0,25,100,50,50,100,50,100,0,50,0,0,0,50,0,0,25,100,50,100,0
https://doi.org/10.14279/depositonce-16442,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-6728,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-17795,score_percent,62.5,100,66.67,25,50,100,100,100,100,66.67,50,0,0,25,100,50,50,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,0
http://dx.doi.org/10.14279/depositonce-7540,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
https://doi.org/10.14279/depositonce-18872,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-6740.3,score_percent,60.42,100,83.33,25,40,100,100,100,100,83.33,50,0,0,25,50,50,50,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,0
http://dx.doi.org/10.14279/depositonce-6867,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-5862,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-11893.2,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-11496,score_percent,60.42,100,83.33,25,40,100,100,100,100,83.33,50,0,0,25,50,50,50,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,0
https://doi.org/10.14279/depositonce-17872,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
https://doi.org/10.14279/depositonce-19515,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
https://doi.org/10.14279/depositonce-19514,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-60,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-6164,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-9478,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-65,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-10630.2,score_percent,60.42,100,83.33,25,40,100,100,100,100,83.33,50,0,0,25,50,50,50,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,0
http://dx.doi.org/10.14279/depositonce-14977,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-6747,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-6673,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-78,score_percent,58.33,100,66.67,25,40,100,100,100,100,66.67,50,0,0,25,0,50,100,100,100,100,100,100,0,100,100,50,0,0,25,0,50,100,100
http://dx.doi.org/10.14279/depositonce-12735,score_percent,60.42,100,83.33,25,40,100,100,100,100,83.33,50,0,0,25,50,50,50,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,0
https://doi.org/10.14279/depositonce-19020,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-11337,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-10370,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-10420,score_percent,64.58,100,83.33,25,50,100,100,100,100,83.33,50,0,0,25,50,50,100,100,100,100,100,100,50,100,100,50,0,0,25,50,50,100,100
http://dx.doi.org/10.14279/depositonce-5579,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
http://dx.doi.org/10.14279/depositonce-10149,score_percent,66.67,100,66.67,25,60,100,100,100,100,66.67,50,0,0,25,100,50,100,100,100,100,100,100,0,100,100,50,0,0,25,100,50,100,100
